Refnis,Place,Year,Month,dwellings,appartments,one-dwelling buildings,surface area
11005,BOOM,2019,12,1.0,1.0,0.0,1.0
11005,BOOM,2020,1,1.0,1.0,0.0,1.0
11005,BOOM,2020,2,2.0,4.0,3.0,1.0
11005,BOOM,2020,3,0.0,0.0,0.0,0.0
11005,BOOM,2020,4,1.0,1.0,0.0,1.0
11005,BOOM,2020,5,0.0,0.0,0.0,0.0
11005,BOOM,2020,6,0.0,0.0,0.0,0.0
11005,BOOM,2020,7,1.0,2.0,2.0,0.0
11005,BOOM,2020,8,14.0,14.0,0.0,14.0
11005,BOOM,2020,9,3.0,3.0,0.0,3.0
11005,BOOM,2020,10,3.0,30.0,29.0,1.0
11005,BOOM,2020,11,0.0,0.0,0.0,0.0
11005,BOOM,2020,12,2.0,10.0,9.0,1.0
11005,BOOM,2021,1,3.0,46.0,44.0,2.0
11005,BOOM,2021,2,2.0,9.0,8.0,1.0
11005,BOOM,2021,3,3.0,3.0,0.0,3.0
11005,BOOM,2021,4,3.0,3.0,0.0,3.0
11005,BOOM,2021,5,6.0,35.0,35.0,0.0
11007,BORSBEEK,2012,1,1.0,1.0,0.0,1.0
11007,BORSBEEK,2012,2,1.0,3.0,3.0,0.0
11007,BORSBEEK,2012,3,1.0,1.0,0.0,1.0
11007,BORSBEEK,2012,4,0.0,0.0,0.0,0.0
11007,BORSBEEK,2012,5,1.0,1.0,0.0,1.0
11007,BORSBEEK,2012,6,1.0,1.0,0.0,1.0
11007,BORSBEEK,2012,7,1.0,1.0,0.0,1.0
11007,BORSBEEK,2012,8,0.0,0.0,0.0,0.0
11007,BORSBEEK,2012,9,1.0,5.0,5.0,0.0
11007,BORSBEEK,2012,10,0.0,0.0,0.0,0.0
11007,BORSBEEK,2012,11,0.0,0.0,0.0,0.0
11007,BORSBEEK,2012,12,0.0,0.0,0.0,0.0
11007,BORSBEEK,2013,1,0.0,0.0,0.0,0.0
11007,BORSBEEK,2013,2,0.0,0.0,0.0,0.0
11007,BORSBEEK,2013,3,1.0,1.0,0.0,1.0
11007,BORSBEEK,2013,4,0.0,0.0,0.0,0.0
11007,BORSBEEK,2013,5,1.0,1.0,0.0,1.0
11007,BORSBEEK,2013,6,0.0,0.0,0.0,0.0
11007,BORSBEEK,2013,7,0.0,0.0,0.0,0.0
11007,BORSBEEK,2013,8,1.0,1.0,0.0,1.0
11007,BORSBEEK,2013,9,6.0,70.0,69.0,1.0
11007,BORSBEEK,2013,10,0.0,0.0,0.0,0.0
11007,BORSBEEK,2013,11,1.0,1.0,0.0,1.0
11007,BORSBEEK,2013,12,1.0,1.0,0.0,1.0
11007,BORSBEEK,2014,1,1.0,1.0,0.0,1.0
11007,BORSBEEK,2014,2,3.0,3.0,0.0,3.0
11007,BORSBEEK,2014,3,0.0,0.0,0.0,0.0
11007,BORSBEEK,2014,4,1.0,10.0,10.0,0.0
11007,BORSBEEK,2014,5,0.0,0.0,0.0,0.0
11007,BORSBEEK,2014,6,2.0,2.0,0.0,2.0
11007,BORSBEEK,2014,7,1.0,1.0,0.0,1.0
11007,BORSBEEK,2014,8,0.0,0.0,0.0,0.0
11007,BORSBEEK,2014,9,0.0,0.0,0.0,0.0
11007,BORSBEEK,2014,10,1.0,52.0,52.0,0.0
11007,BORSBEEK,2014,11,0.0,0.0,0.0,0.0
11007,BORSBEEK,2014,12,0.0,0.0,0.0,0.0
11007,BORSBEEK,2015,1,1.0,3.0,3.0,0.0
11007,BORSBEEK,2015,2,0.0,0.0,0.0,0.0
11007,BORSBEEK,2015,3,0.0,0.0,0.0,0.0
11007,BORSBEEK,2015,4,0.0,0.0,0.0,0.0
11007,BORSBEEK,2015,5,1.0,1.0,0.0,1.0
11007,BORSBEEK,2015,6,0.0,0.0,0.0,0.0
11007,BORSBEEK,2015,7,0.0,0.0,0.0,0.0
11007,BORSBEEK,2015,8,3.0,7.0,5.0,2.0
11007,BORSBEEK,2015,9,0.0,0.0,0.0,0.0
11007,BORSBEEK,2015,10,1.0,12.0,12.0,0.0
11007,BORSBEEK,2015,11,0.0,0.0,0.0,0.0
11007,BORSBEEK,2015,12,0.0,0.0,0.0,0.0
11007,BORSBEEK,2016,1,0.0,0.0,0.0,0.0
11007,BORSBEEK,2016,2,1.0,1.0,0.0,1.0
11007,BORSBEEK,2016,3,1.0,13.0,13.0,0.0
11007,BORSBEEK,2016,4,1.0,1.0,0.0,1.0
11007,BORSBEEK,2016,5,0.0,0.0,0.0,0.0
11007,BORSBEEK,2016,6,1.0,12.0,12.0,0.0
11007,BORSBEEK,2016,7,0.0,0.0,0.0,0.0
11007,BORSBEEK,2016,8,2.0,21.0,20.0,1.0
11007,BORSBEEK,2016,9,1.0,3.0,3.0,0.0
11007,BORSBEEK,2016,10,1.0,3.0,3.0,0.0
11007,BORSBEEK,2016,11,1.0,1.0,0.0,1.0
11007,BORSBEEK,2016,12,1.0,1.0,0.0,1.0
11007,BORSBEEK,2017,1,0.0,0.0,0.0,0.0
11007,BORSBEEK,2017,2,0.0,0.0,0.0,0.0
11007,BORSBEEK,2017,3,1.0,1.0,0.0,1.0
11007,BORSBEEK,2017,4,1.0,1.0,0.0,1.0
11007,BORSBEEK,2017,5,2.0,38.0,37.0,1.0
11007,BORSBEEK,2017,6,2.0,38.0,37.0,1.0
11007,BORSBEEK,2017,7,0.0,0.0,0.0,0.0
11007,BORSBEEK,2017,8,2.0,2.0,0.0,2.0
11007,BORSBEEK,2017,9,0.0,0.0,0.0,0.0
11007,BORSBEEK,2017,10,0.0,0.0,0.0,0.0
11007,BORSBEEK,2017,11,2.0,3.0,3.0,0.0
11007,BORSBEEK,2017,12,0.0,0.0,0.0,0.0
11007,BORSBEEK,2018,1,1.0,3.0,3.0,0.0
11007,BORSBEEK,2018,2,1.0,1.0,0.0,1.0
11007,BORSBEEK,2018,3,1.0,1.0,0.0,1.0
11007,BORSBEEK,2018,4,2.0,9.0,8.0,1.0
11007,BORSBEEK,2018,5,3.0,7.0,5.0,2.0
11007,BORSBEEK,2018,6,0.0,0.0,0.0,0.0
11007,BORSBEEK,2018,7,2.0,2.0,0.0,2.0
11007,BORSBEEK,2018,8,0.0,0.0,0.0,0.0
11007,BORSBEEK,2018,9,0.0,0.0,0.0,0.0
11007,BORSBEEK,2018,10,1.0,1.0,0.0,1.0
11007,BORSBEEK,2018,11,1.0,1.0,0.0,1.0
11007,BORSBEEK,2018,12,0.0,0.0,0.0,0.0
11007,BORSBEEK,2019,1,0.0,0.0,0.0,0.0
11007,BORSBEEK,2019,2,1.0,1.0,0.0,1.0
11007,BORSBEEK,2019,3,0.0,0.0,0.0,0.0
11007,BORSBEEK,2019,4,1.0,1.0,0.0,1.0
11007,BORSBEEK,2019,5,0.0,0.0,0.0,0.0
11007,BORSBEEK,2019,6,2.0,2.0,0.0,2.0
11007,BORSBEEK,2019,7,1.0,1.0,0.0,1.0
11007,BORSBEEK,2019,8,2.0,2.0,0.0,2.0
11007,BORSBEEK,2019,9,0.0,0.0,0.0,0.0
11007,BORSBEEK,2019,10,0.0,0.0,0.0,0.0
11007,BORSBEEK,2019,11,0.0,0.0,0.0,0.0
11007,BORSBEEK,2019,12,2.0,2.0,0.0,2.0
11007,BORSBEEK,2020,1,0.0,0.0,0.0,0.0
11007,BORSBEEK,2020,2,1.0,1.0,0.0,1.0
11007,BORSBEEK,2020,3,2.0,3.0,2.0,1.0
11007,BORSBEEK,2020,4,1.0,1.0,0.0,1.0
11007,BORSBEEK,2020,5,2.0,2.0,0.0,2.0
11007,BORSBEEK,2020,6,4.0,12.0,10.0,2.0
11007,BORSBEEK,2020,7,12.0,78.0,73.0,5.0
11007,BORSBEEK,2020,8,0.0,0.0,0.0,0.0
11007,BORSBEEK,2020,9,0.0,0.0,0.0,0.0
11007,BORSBEEK,2020,10,1.0,1.0,0.0,1.0
11007,BORSBEEK,2020,11,0.0,0.0,0.0,0.0
11007,BORSBEEK,2020,12,1.0,1.0,0.0,1.0
11007,BORSBEEK,2021,1,2.0,2.0,0.0,2.0
11007,BORSBEEK,2021,2,2.0,6.0,6.0,0.0
11007,BORSBEEK,2021,3,1.0,1.0,0.0,1.0
11007,BORSBEEK,2021,4,2.0,2.0,0.0,2.0
11007,BORSBEEK,2021,5,2.0,2.0,0.0,2.0
11008,BRASSCHAAT,2012,1,2.0,2.0,0.0,2.0
11008,BRASSCHAAT,2012,2,2.0,2.0,0.0,2.0
11008,BRASSCHAAT,2012,3,5.0,5.0,0.0,5.0
11008,BRASSCHAAT,2012,4,12.0,49.0,42.0,7.0
11008,BRASSCHAAT,2012,5,5.0,45.0,44.0,1.0
11008,BRASSCHAAT,2012,6,4.0,6.0,3.0,3.0
11008,BRASSCHAAT,2012,7,6.0,9.0,4.0,5.0
11008,BRASSCHAAT,2012,8,3.0,3.0,0.0,3.0
11008,BRASSCHAAT,2012,9,4.0,8.0,5.0,3.0
11008,BRASSCHAAT,2012,10,1.0,7.0,7.0,0.0
11008,BRASSCHAAT,2012,11,6.0,8.0,3.0,5.0
11008,BRASSCHAAT,2012,12,6.0,10.0,5.0,5.0
11008,BRASSCHAAT,2013,1,2.0,2.0,0.0,2.0
11008,BRASSCHAAT,2013,2,9.0,13.0,5.0,8.0
11008,BRASSCHAAT,2013,3,6.0,34.0,32.0,2.0
11008,BRASSCHAAT,2013,4,5.0,7.0,3.0,4.0
11008,BRASSCHAAT,2013,5,5.0,5.0,0.0,5.0
11008,BRASSCHAAT,2013,6,7.0,7.0,0.0,7.0
11008,BRASSCHAAT,2013,7,4.0,10.0,7.0,3.0
11008,BRASSCHAAT,2013,8,3.0,3.0,0.0,3.0
11008,BRASSCHAAT,2013,9,3.0,3.0,0.0,3.0
11008,BRASSCHAAT,2013,10,5.0,14.0,11.0,3.0
11008,BRASSCHAAT,2013,11,0.0,0.0,0.0,0.0
11008,BRASSCHAAT,2013,12,7.0,196.0,190.0,6.0
11008,BRASSCHAAT,2014,1,22.0,33.0,12.0,21.0
11008,BRASSCHAAT,2014,2,7.0,19.0,14.0,5.0
11008,BRASSCHAAT,2014,3,5.0,8.0,5.0,3.0
11008,BRASSCHAAT,2014,4,24.0,61.0,38.0,23.0
11008,BRASSCHAAT,2014,5,3.0,4.0,2.0,2.0
11008,BRASSCHAAT,2014,6,3.0,3.0,0.0,3.0
11008,BRASSCHAAT,2014,7,1.0,1.0,0.0,1.0
11008,BRASSCHAAT,2014,8,3.0,3.0,0.0,3.0
11008,BRASSCHAAT,2014,9,5.0,16.0,12.0,4.0
11008,BRASSCHAAT,2014,10,4.0,4.0,0.0,4.0
11008,BRASSCHAAT,2014,11,4.0,4.0,0.0,4.0
11008,BRASSCHAAT,2014,12,1.0,1.0,0.0,1.0
11008,BRASSCHAAT,2015,1,6.0,18.0,13.0,5.0
11008,BRASSCHAAT,2015,2,1.0,1.0,0.0,1.0
11008,BRASSCHAAT,2015,3,5.0,5.0,0.0,5.0
11008,BRASSCHAAT,2015,4,3.0,9.0,8.0,1.0
11008,BRASSCHAAT,2015,5,2.0,21.0,20.0,1.0
11008,BRASSCHAAT,2015,6,5.0,19.0,16.0,3.0
11008,BRASSCHAAT,2015,7,5.0,5.0,0.0,5.0
11008,BRASSCHAAT,2015,8,10.0,197.0,190.0,7.0
11008,BRASSCHAAT,2015,9,1.0,1.0,0.0,1.0
11008,BRASSCHAAT,2015,10,3.0,10.0,8.0,2.0
11008,BRASSCHAAT,2015,11,7.0,8.0,2.0,6.0
11008,BRASSCHAAT,2015,12,2.0,2.0,0.0,2.0
11008,BRASSCHAAT,2016,1,0.0,0.0,0.0,0.0
11008,BRASSCHAAT,2016,2,8.0,34.0,29.0,5.0
11008,BRASSCHAAT,2016,3,14.0,16.0,3.0,13.0
11008,BRASSCHAAT,2016,4,5.0,8.0,4.0,4.0
11008,BRASSCHAAT,2016,5,7.0,32.0,27.0,5.0
11008,BRASSCHAAT,2016,6,5.0,5.0,0.0,5.0
11008,BRASSCHAAT,2016,7,2.0,4.0,3.0,1.0
11008,BRASSCHAAT,2016,8,7.0,7.0,0.0,7.0
11008,BRASSCHAAT,2016,9,2.0,2.0,0.0,2.0
11008,BRASSCHAAT,2016,10,3.0,3.0,0.0,3.0
11008,BRASSCHAAT,2016,11,4.0,9.0,7.0,2.0
11008,BRASSCHAAT,2016,12,4.0,7.0,4.0,3.0
11008,BRASSCHAAT,2017,1,2.0,2.0,0.0,2.0
11008,BRASSCHAAT,2017,2,5.0,5.0,0.0,5.0
11008,BRASSCHAAT,2017,3,1.0,2.0,2.0,0.0
11008,BRASSCHAAT,2017,4,9.0,9.0,0.0,9.0
11008,BRASSCHAAT,2017,5,2.0,2.0,0.0,2.0
11008,BRASSCHAAT,2017,6,2.0,2.0,0.0,2.0
11008,BRASSCHAAT,2017,7,5.0,3.0,0.0,3.0
11008,BRASSCHAAT,2017,8,4.0,6.0,3.0,3.0
11008,BRASSCHAAT,2017,9,6.0,12.0,8.0,4.0
11008,BRASSCHAAT,2017,10,9.0,9.0,0.0,9.0
11008,BRASSCHAAT,2017,11,6.0,15.0,10.0,5.0
11008,BRASSCHAAT,2017,12,3.0,2.0,0.0,2.0
11008,BRASSCHAAT,2018,1,18.0,18.0,0.0,18.0
11008,BRASSCHAAT,2018,2,6.0,6.0,0.0,6.0
11008,BRASSCHAAT,2018,3,16.0,24.0,10.0,14.0
11008,BRASSCHAAT,2018,4,10.0,20.0,14.0,6.0
11008,BRASSCHAAT,2018,5,8.0,11.0,4.0,7.0
11008,BRASSCHAAT,2018,6,7.0,7.0,0.0,7.0
11008,BRASSCHAAT,2018,7,4.0,4.0,0.0,4.0
11008,BRASSCHAAT,2018,8,4.0,4.0,0.0,4.0
11008,BRASSCHAAT,2018,9,3.0,3.0,0.0,3.0
11008,BRASSCHAAT,2018,10,4.0,4.0,0.0,4.0
11008,BRASSCHAAT,2018,11,3.0,3.0,0.0,3.0
11008,BRASSCHAAT,2018,12,5.0,7.0,3.0,4.0
11008,BRASSCHAAT,2019,1,5.0,8.0,5.0,3.0
11008,BRASSCHAAT,2019,2,8.0,9.0,2.0,7.0
11008,BRASSCHAAT,2019,3,4.0,4.0,0.0,4.0
11008,BRASSCHAAT,2019,4,8.0,12.0,5.0,7.0
11008,BRASSCHAAT,2019,5,11.0,16.0,6.0,10.0
11008,BRASSCHAAT,2019,6,4.0,4.0,0.0,4.0
11008,BRASSCHAAT,2019,7,13.0,17.0,5.0,12.0
11008,BRASSCHAAT,2019,8,5.0,12.0,8.0,4.0
11008,BRASSCHAAT,2019,9,6.0,6.0,0.0,6.0
11008,BRASSCHAAT,2019,10,0.0,0.0,0.0,0.0
11008,BRASSCHAAT,2019,11,4.0,5.0,2.0,3.0
11008,BRASSCHAAT,2019,12,6.0,8.0,3.0,5.0
11008,BRASSCHAAT,2020,1,6.0,6.0,0.0,6.0
11008,BRASSCHAAT,2020,2,3.0,3.0,0.0,3.0
11008,BRASSCHAAT,2020,3,9.0,34.0,28.0,6.0
11008,BRASSCHAAT,2020,4,16.0,16.0,0.0,16.0
11008,BRASSCHAAT,2020,5,0.0,0.0,0.0,0.0
11008,BRASSCHAAT,2020,6,8.0,9.0,2.0,7.0
11008,BRASSCHAAT,2020,7,1.0,1.0,0.0,1.0
11008,BRASSCHAAT,2020,8,7.0,7.0,0.0,7.0
11008,BRASSCHAAT,2020,9,5.0,6.0,2.0,4.0
11008,BRASSCHAAT,2020,10,11.0,45.0,40.0,5.0
11008,BRASSCHAAT,2020,11,3.0,14.0,13.0,1.0
11008,BRASSCHAAT,2020,12,4.0,4.0,0.0,4.0
11008,BRASSCHAAT,2021,1,1.0,1.0,0.0,1.0
11008,BRASSCHAAT,2021,2,10.0,12.0,3.0,9.0
11008,BRASSCHAAT,2021,3,7.0,7.0,0.0,7.0
11008,BRASSCHAAT,2021,4,7.0,9.0,4.0,5.0
11008,BRASSCHAAT,2021,5,5.0,5.0,0.0,5.0
11009,BRECHT,2012,1,12.0,15.0,4.0,11.0
11009,BRECHT,2012,2,12.0,63.0,53.0,10.0
11009,BRECHT,2012,3,9.0,18.0,10.0,8.0
11009,BRECHT,2012,4,10.0,47.0,40.0,7.0
11009,BRECHT,2012,5,10.0,11.0,2.0,9.0
11009,BRECHT,2012,6,9.0,16.0,9.0,7.0
11009,BRECHT,2012,7,10.0,20.0,12.0,8.0
11009,BRECHT,2012,8,4.0,7.0,4.0,3.0
11009,BRECHT,2012,9,6.0,19.0,16.0,3.0
11009,BRECHT,2012,10,3.0,8.0,6.0,2.0
11009,BRECHT,2012,11,2.0,2.0,0.0,2.0
11009,BRECHT,2012,12,9.0,10.0,2.0,8.0
11009,BRECHT,2013,1,10.0,10.0,0.0,10.0
11009,BRECHT,2013,2,16.0,16.0,0.0,16.0
11009,BRECHT,2013,3,16.0,16.0,0.0,16.0
11009,BRECHT,2013,4,11.0,11.0,0.0,11.0
11009,BRECHT,2013,5,6.0,6.0,0.0,6.0
11009,BRECHT,2013,6,7.0,30.0,26.0,4.0
11009,BRECHT,2013,7,15.0,15.0,0.0,15.0
11009,BRECHT,2013,8,24.0,33.0,10.0,23.0
11009,BRECHT,2013,9,13.0,39.0,30.0,9.0
11009,BRECHT,2013,10,5.0,5.0,0.0,5.0
11009,BRECHT,2013,11,10.0,13.0,4.0,9.0
11009,BRECHT,2013,12,9.0,20.0,12.0,8.0
11009,BRECHT,2014,1,20.0,24.0,5.0,19.0
11009,BRECHT,2014,2,22.0,35.0,14.0,21.0
11009,BRECHT,2014,3,33.0,42.0,10.0,32.0
11009,BRECHT,2014,4,13.0,18.0,6.0,12.0
11009,BRECHT,2014,5,1.0,2.0,2.0,0.0
11009,BRECHT,2014,6,8.0,8.0,0.0,8.0
11009,BRECHT,2014,7,4.0,4.0,0.0,4.0
11009,BRECHT,2014,8,5.0,9.0,5.0,4.0
11009,BRECHT,2014,9,6.0,59.0,54.0,5.0
11009,BRECHT,2014,10,5.0,5.0,0.0,5.0
11009,BRECHT,2014,11,9.0,25.0,18.0,7.0
11009,BRECHT,2014,12,8.0,12.0,6.0,6.0
11009,BRECHT,2015,1,14.0,28.0,17.0,11.0
11009,BRECHT,2015,2,12.0,12.0,0.0,12.0
11009,BRECHT,2015,3,21.0,47.0,29.0,18.0
11009,BRECHT,2015,4,5.0,7.0,3.0,4.0
11009,BRECHT,2015,5,7.0,7.0,0.0,7.0
11009,BRECHT,2015,6,13.0,20.0,8.0,12.0
11009,BRECHT,2015,7,4.0,4.0,0.0,4.0
11009,BRECHT,2015,8,11.0,17.0,8.0,9.0
11009,BRECHT,2015,9,10.0,20.0,13.0,7.0
11009,BRECHT,2015,10,5.0,5.0,0.0,5.0
11009,BRECHT,2015,11,5.0,5.0,0.0,5.0
11009,BRECHT,2015,12,9.0,13.0,5.0,8.0
11009,BRECHT,2016,1,13.0,28.0,17.0,11.0
11009,BRECHT,2016,2,9.0,9.0,0.0,9.0
11009,BRECHT,2016,3,49.0,115.0,73.0,42.0
11009,BRECHT,2016,4,41.0,105.0,67.0,38.0
11009,BRECHT,2016,5,8.0,33.0,28.0,5.0
11009,BRECHT,2016,6,1.0,1.0,0.0,1.0
11009,BRECHT,2016,7,6.0,13.0,8.0,5.0
11009,BRECHT,2016,8,8.0,63.0,58.0,5.0
11009,BRECHT,2016,9,4.0,4.0,0.0,4.0
11009,BRECHT,2016,10,3.0,16.0,14.0,2.0
11009,BRECHT,2016,11,3.0,3.0,0.0,3.0
11009,BRECHT,2016,12,6.0,25.0,23.0,2.0
11009,BRECHT,2017,1,5.0,5.0,0.0,5.0
11009,BRECHT,2017,2,5.0,5.0,0.0,5.0
11009,BRECHT,2017,3,16.0,16.0,0.0,16.0
11009,BRECHT,2017,4,4.0,4.0,0.0,4.0
11009,BRECHT,2017,5,9.0,9.0,0.0,9.0
11009,BRECHT,2017,6,9.0,9.0,0.0,9.0
11009,BRECHT,2017,7,12.0,27.0,22.0,5.0
11009,BRECHT,2017,8,13.0,17.0,6.0,11.0
11009,BRECHT,2017,9,9.0,9.0,0.0,9.0
11009,BRECHT,2017,10,32.0,103.0,98.0,5.0
11009,BRECHT,2017,11,11.0,25.0,16.0,9.0
11009,BRECHT,2017,12,4.0,5.0,2.0,3.0
11009,BRECHT,2018,1,1.0,1.0,0.0,1.0
11009,BRECHT,2018,2,12.0,26.0,17.0,9.0
11009,BRECHT,2018,3,28.0,40.0,14.0,26.0
11009,BRECHT,2018,4,17.0,46.0,34.0,12.0
11009,BRECHT,2018,5,20.0,32.0,19.0,13.0
11009,BRECHT,2018,6,2.0,2.0,0.0,2.0
11009,BRECHT,2018,7,4.0,4.0,0.0,4.0
11009,BRECHT,2018,8,4.0,4.0,0.0,4.0
11009,BRECHT,2018,9,8.0,8.0,0.0,8.0
11009,BRECHT,2018,10,10.0,10.0,0.0,10.0
11009,BRECHT,2018,11,8.0,12.0,5.0,7.0
11009,BRECHT,2018,12,8.0,8.0,0.0,8.0
11009,BRECHT,2019,1,7.0,7.0,0.0,7.0
11009,BRECHT,2019,2,8.0,12.0,5.0,7.0
11009,BRECHT,2019,3,6.0,6.0,0.0,6.0
11009,BRECHT,2019,4,7.0,7.0,0.0,7.0
11009,BRECHT,2019,5,11.0,11.0,0.0,11.0
11009,BRECHT,2019,6,8.0,8.0,0.0,8.0
11009,BRECHT,2019,7,11.0,12.0,2.0,10.0
11009,BRECHT,2019,8,4.0,4.0,0.0,4.0
11009,BRECHT,2019,9,4.0,4.0,0.0,4.0
11009,BRECHT,2019,10,5.0,5.0,0.0,5.0
11009,BRECHT,2019,11,10.0,21.0,14.0,7.0
11009,BRECHT,2019,12,13.0,18.0,6.0,12.0
11009,BRECHT,2020,1,7.0,7.0,0.0,7.0
11009,BRECHT,2020,2,7.0,12.0,6.0,6.0
11009,BRECHT,2020,3,15.0,27.0,15.0,12.0
11009,BRECHT,2020,4,10.0,10.0,0.0,10.0
11009,BRECHT,2020,5,27.0,32.0,6.0,26.0
11009,BRECHT,2020,6,9.0,9.0,0.0,9.0
11009,BRECHT,2020,7,5.0,9.0,5.0,4.0
11009,BRECHT,2020,8,4.0,4.0,0.0,4.0
11009,BRECHT,2020,9,7.0,7.0,0.0,7.0
11009,BRECHT,2020,10,4.0,4.0,0.0,4.0
11009,BRECHT,2020,11,10.0,12.0,3.0,9.0
11009,BRECHT,2020,12,10.0,10.0,0.0,10.0
11009,BRECHT,2021,1,10.0,32.0,25.0,7.0
11009,BRECHT,2021,2,10.0,10.0,0.0,10.0
11009,BRECHT,2021,3,11.0,11.0,0.0,11.0
11009,BRECHT,2021,4,13.0,13.0,0.0,13.0
11009,BRECHT,2021,5,11.0,26.0,17.0,9.0
11013,EDEGEM,2012,1,0.0,0.0,0.0,0.0
11013,EDEGEM,2012,2,2.0,2.0,0.0,2.0
11013,EDEGEM,2012,3,1.0,3.0,3.0,0.0
11013,EDEGEM,2012,4,0.0,0.0,0.0,0.0
11013,EDEGEM,2012,5,1.0,1.0,0.0,1.0
11013,EDEGEM,2012,6,0.0,0.0,0.0,0.0
11013,EDEGEM,2012,7,1.0,8.0,8.0,0.0
11013,EDEGEM,2012,8,3.0,25.0,23.0,2.0
11013,EDEGEM,2012,9,0.0,0.0,0.0,0.0
11013,EDEGEM,2012,10,2.0,34.0,33.0,1.0
11013,EDEGEM,2012,11,1.0,144.0,144.0,0.0
11013,EDEGEM,2012,12,1.0,1.0,0.0,1.0
11013,EDEGEM,2013,1,0.0,0.0,0.0,0.0
11013,EDEGEM,2013,2,1.0,1.0,0.0,1.0
11013,EDEGEM,2013,3,0.0,0.0,0.0,0.0
11013,EDEGEM,2013,4,2.0,13.0,12.0,1.0
11013,EDEGEM,2013,5,3.0,3.0,0.0,3.0
11013,EDEGEM,2013,6,2.0,144.0,143.0,1.0
11013,EDEGEM,2013,7,2.0,2.0,0.0,2.0
11013,EDEGEM,2013,8,1.0,1.0,0.0,1.0
11013,EDEGEM,2013,9,1.0,3.0,3.0,0.0
11013,EDEGEM,2013,10,5.0,5.0,0.0,5.0
11013,EDEGEM,2013,11,8.0,8.0,0.0,8.0
11013,EDEGEM,2013,12,2.0,2.0,0.0,2.0
11013,EDEGEM,2014,1,5.0,5.0,0.0,5.0
11013,EDEGEM,2014,2,1.0,1.0,0.0,1.0
11013,EDEGEM,2014,3,2.0,2.0,0.0,2.0
11013,EDEGEM,2014,4,5.0,18.0,16.0,2.0
11013,EDEGEM,2014,5,3.0,18.0,18.0,0.0
11013,EDEGEM,2014,6,1.0,1.0,0.0,1.0
11013,EDEGEM,2014,7,1.0,1.0,0.0,1.0
11013,EDEGEM,2014,8,3.0,3.0,0.0,3.0
11013,EDEGEM,2014,9,6.0,6.0,0.0,6.0
11013,EDEGEM,2014,10,4.0,4.0,0.0,4.0
11013,EDEGEM,2014,11,1.0,1.0,0.0,1.0
11013,EDEGEM,2014,12,0.0,0.0,0.0,0.0
11013,EDEGEM,2015,1,3.0,32.0,30.0,2.0
11013,EDEGEM,2015,2,3.0,3.0,0.0,3.0
11013,EDEGEM,2015,3,4.0,4.0,0.0,4.0
11013,EDEGEM,2015,4,2.0,2.0,0.0,2.0
11013,EDEGEM,2015,5,2.0,2.0,0.0,2.0
11013,EDEGEM,2015,6,6.0,16.0,11.0,5.0
11013,EDEGEM,2015,7,1.0,1.0,0.0,1.0
11013,EDEGEM,2015,8,4.0,13.0,10.0,3.0
11013,EDEGEM,2015,9,1.0,15.0,15.0,0.0
11013,EDEGEM,2015,10,1.0,1.0,0.0,1.0
11013,EDEGEM,2015,11,2.0,2.0,0.0,2.0
11013,EDEGEM,2015,12,2.0,13.0,12.0,1.0
11013,EDEGEM,2016,1,3.0,3.0,0.0,3.0
11013,EDEGEM,2016,2,8.0,48.0,43.0,5.0
11013,EDEGEM,2016,3,4.0,4.0,0.0,4.0
11013,EDEGEM,2016,4,6.0,8.0,3.0,5.0
11013,EDEGEM,2016,5,1.0,1.0,0.0,1.0
11013,EDEGEM,2016,6,1.0,19.0,19.0,0.0
11013,EDEGEM,2016,7,1.0,1.0,0.0,1.0
11013,EDEGEM,2016,8,2.0,2.0,0.0,2.0
11013,EDEGEM,2016,9,2.0,144.0,143.0,1.0
11013,EDEGEM,2016,10,0.0,0.0,0.0,0.0
11013,EDEGEM,2016,11,1.0,1.0,0.0,1.0
11013,EDEGEM,2016,12,1.0,1.0,0.0,1.0
11013,EDEGEM,2017,1,2.0,2.0,0.0,2.0
11013,EDEGEM,2017,2,0.0,0.0,0.0,0.0
11013,EDEGEM,2017,3,8.0,8.0,0.0,8.0
11013,EDEGEM,2017,4,4.0,4.0,0.0,4.0
11013,EDEGEM,2017,5,1.0,1.0,0.0,1.0
11013,EDEGEM,2017,6,1.0,1.0,0.0,1.0
11013,EDEGEM,2017,7,0.0,0.0,0.0,0.0
11013,EDEGEM,2017,8,4.0,4.0,0.0,4.0
11013,EDEGEM,2017,9,0.0,0.0,0.0,0.0
11013,EDEGEM,2017,10,1.0,1.0,0.0,1.0
11013,EDEGEM,2017,11,4.0,4.0,0.0,4.0
11013,EDEGEM,2017,12,4.0,178.0,176.0,2.0
11013,EDEGEM,2018,1,0.0,0.0,0.0,0.0
11013,EDEGEM,2018,2,4.0,7.0,6.0,1.0
11013,EDEGEM,2018,3,1.0,1.0,0.0,1.0
11013,EDEGEM,2018,4,1.0,1.0,0.0,1.0
11013,EDEGEM,2018,5,7.0,28.0,23.0,5.0
11013,EDEGEM,2018,6,4.0,4.0,0.0,4.0
11013,EDEGEM,2018,7,5.0,5.0,0.0,5.0
11013,EDEGEM,2018,8,3.0,3.0,0.0,3.0
11013,EDEGEM,2018,9,5.0,5.0,0.0,5.0
11013,EDEGEM,2018,10,1.0,1.0,0.0,1.0
11013,EDEGEM,2018,11,2.0,2.0,0.0,2.0
